index contrast dissimilarity homogeneity asymmetry energy Label
In_128 314776 85884 14306.7751096758 4363886 2088.99162276923 1
In_129 370850 94636 13237.2827405426 4541978 2131.19168541922 1
In_130 351037 91277 13704.9690425445 4166934 2041.30693429479 1
In_131 277891 81177 14846.725932394 5049948 2247.20893554649 1
In_132 180470 65198 17202.2273236653 6873548 2621.74522026836 1
In_133 218476 72668 15883.3775076734 6400388 2529.89881220574 1
In_134 323214 88662 13839.0564549018 6165266 2482.99536850152 1
In_135 197745 68601 16652.1230469198 5294610 2301.00195567062 1
In_136 381517 95641 13166.7956722056 3706918 1925.33581486451 1
In_137 473937 106365 12208.3508291987 4268674 2066.07695887641 1
In_138 467387 105697 12214.0541258345 6057354 2461.16923432746 1
In_139 368070 92078 13691.548024363 5073880 2252.52746931086 1
In_140 145409 59135 18154.5941347086 7272138 2696.69019355209 1
In_141 356039 92729 13508.8511415569 3799116 1949.13211455766 1
In_142 252782 77996 15203.5428535837 4707630 2169.70735353872 1
In_143 313742 85646 14450.3221646922 1363726 1167.78679560954 1
In_144 282496 81768 14818.9589095634 2013546 1418.99471457789 1
In_145 593647 117939 11287.3096029641 1588246 1260.25632313431 1
In_146 238165 74987 15761.67995544 5785756 2405.3598483387 1
In_147 651838 122258 11096.9499972892 1455828 1206.57697640888 1
In_148 745066 119776 11861.2991609295 1113232 1055.09809970448 1
In_149 705770 117530 11983.5817444665 1344224 1159.40674484842 1
In_150 905685 133227 10952.3441619058 1354024 1163.62536926624 1
In_151 1131435 147991 10141.5945757797 1512806 1229.96178802433 1
In_152 1141687 148981 10048.7890024641 1674470 1294.01313749127 1
In_153 987543 137259 10706.3617264441 1422958 1192.87803232351 1
In_154 864874 139974 10027.77670475 2368326 1538.93664586948 1
In_155 827288 132486 10545.1854103413 1589720 1260.84098918143 1
In_156 457602 102924 12623.0481016299 1211662 1100.75519530911 1
In_157 122326 53746 19328.3297908172 8433714 2904.08574253585 1
In_158 1180829 147663 12876.8047980685 31633820 5624.39507858401 1
In_159 689325 123717 11054.9361216014 1381518 1175.37993857306 1
In_160 1003402 144474 10018.6668456814 1541446 1241.54983790422 1
In_161 811068 127078 11211.2859120081 1301050 1140.63578762022 1
In_162 812108 125424 11573.6902144441 1076102 1037.35336313139 1
In_163 517807 105427 12724.0730968708 1137674 1066.61801972403 1
In_164 396153 95867 13416.1672421282 1161824 1077.87939956194 1
In_165 501338 108286 12107.6034570288 1378124 1173.9352622696 1
In_166 631969 121829 11041.6671945695 1516178 1231.33179931325 1
In_167 464953 103093 12711.4800772991 1549584 1244.82287896712 1
In_168 174756 64388 17335.0532542742 6526720 2554.74460563086 1
In_169 546730 113198 11712.383964322 1367484 1169.39471522664 1
In_170 619820 123298 10693.7722476468 2463644 1569.5999490316 1
In_171 296023 82371 14898.4378513074 1469190 1212.10148090001 1
In_172 416407 100065 12746.9054355156 1333156 1154.62374824009 1
In_173 495187 106169 12409.5349686864 1521196 1233.36774726762 1
In_174 498349 108425 12081.1798622767 1521020 1233.29639584327 1
In_175 547013 114911 11415.8690145674 1490874 1221.01351343873 1
In_176 384956 95740 13216.0123047825 1550068 1245.01726895654 1
In_177 274174 81512 14680.9069375343 3553596 1885.09840591944 1
In_178 387522 97804 12761.8780879696 3388850 1840.88294033054 1
In_179 438332 103060 12365.2428644891 5764366 2400.90941103574 1
In_180 537608 115372 11217.1365352649 4261880 2064.4321253071 1
In_181 544871 116257 11145.7949333466 3882688 1970.45375484937 1
In_182 330362 87738 14182.5976866923 3253852 1803.8436739363 1
In_183 272594 81126 14804.9363408774 4390786 2095.42024424696 1
In_184 404163 93989 13924.760864749 3084814 1756.36385751928 1
In_185 210527 70131 16529.9698705053 4455962 2110.91496749632 1
In_186 298964 84522 14415.0173981748 2972108 1723.98027830947 1
In_187 306380 86710 13969.314834584 3859850 1964.65009607309 1
In_188 239766 76374 15301.1331047503 3269482 1808.17089900264 1
In_189 127965 54945 19101.4640748441 8073950 2841.46969014276 1
In_190 539557 113967 11513.5189212369 5149972 2269.35497443657 1
In_191 230605 74169 15743.4400386573 4568116 2137.31513820494 1
In_192 147981 59265 18225.3816482877 6636142 2576.07103939313 1
In_193 292707 83383 14581.7036364831 3412214 1847.21790809855 1
In_194 250053 73755 16115.915965883 4103980 2025.82822568943 1
In_195 140318 57716 18507.4035514247 7287536 2699.54366514046 1
In_196 236912 74410 15903.8877668528 4111510 2027.68587310757 1
In_197 261906 77438 15595.4409346964 4112250 2027.86833892144 1
In_198 446767 104069 12317.1237080614 3483484 1866.40938703169 1
In_199 202981 69677 16415.1094167583 4626074 2150.83100219427 1
In_200 335861 89429 13835.826744094 3148310 1774.34776749092 1
In_201 655267 125535 10708.1402719316 4898572 2213.27178629286 1
In_202 420993 99465 12888.3551848187 3465926 1861.69976097114 1
In_203 206044 69424 16501.1108770381 5164318 2272.51358631802 1
In_204 369773 91963 13796.2026746761 3934604 1983.58362566341 1
In_205 770489 126883 11474.9396893206 2330468 1526.58704304733 1
In_206 331203 84529 15026.8653747692 3619266 1902.43685834774 1
In_207 224757 72893 15985.3640193571 3973836 1993.44826870426 1
In_208 315078 84742 14612.1476898974 3942724 1985.62937125738 1
In_209 265026 77238 15679.1557356086 5574564 2361.05146068441 1
In_210 228784 67630 17553.7251766291 5642938 2375.48689745913 1
In_211 254933 73965 16336.7141601339 4050168 2012.50291925254 1
In_212 702827 129761 10496.9953243105 3091986 1758.40439034939 1
In_213 316098 85190 14598.6701128692 3678208 1917.86548016278 1
In_214 443043 102617 12548.5575867672 4738886 2176.89825210091 1
In_215 471136 104918 12459.6841668208 4164426 2040.69252951051 1
In_216 340347 86205 14647.0681558062 4975856 2230.66268180557 1
In_217 204150 68916 16706.4706789503 5419014 2327.87757410049 1
In_218 293056 81544 15037.4207661699 6255596 2501.11894959036 1
In_219 175153 62097 18121.4485804733 7320206 2705.58792132135 1
In_220 918219 141917 10298.3615214086 1962672 1400.95396069964 1
In_221 716592 121984 11431.2403606566 2402742 1550.0780625504 1
In_222 586700 115802 11569.3663148591 3701452 1923.91579857332 1
In_223 355385 83445 15249.2356980055 5411798 2326.32714810278 1
In_224 323000 87464 14166.6320839719 5597840 2365.97548592541 1
In_225 415093 97289 13160.5486374314 3819344 1954.31420196446 1
In_226 518371 111949 11636.8487622434 4268082 2065.93368722232 1
In_227 294024 84212 14429.5891044247 4373338 2091.2527346067 1
In_228 257891 78957 15053.0978452398 4841694 2200.38496631839 1
In_229 179617 65761 17003.6259701549 6613608 2571.69360538926 1
In_230 179894 65222 17228.6707050896 7942838 2818.30409998637 1
In_231 182727 65985 17048.7677688128 5830810 2414.70702156597 1
In_232 139916 57712 18511.4619346949 8062320 2839.4224764906 1
In_233 210614 70408 16443.3698197342 6577210 2564.60718239656 1
In_234 116293 52319 19640.5422819509 11080528 3328.7427055872 1
In_235 387280 89798 14283.7966696989 4516850 2125.28821574863 1
In_236 462205 106201 12059.9786381263 4417106 2101.69122375291 1
In_237 211366 71268 16184.0248789247 4218608 2053.92502297431 1
In_238 300891 85325 14264.3186905621 4266058 2065.4437779809 1
In_239 620938 121446 11089.0569200306 3427508 1851.35301874062 1
In_240 524562 112650 11567.3941058347 4113174 2028.09615156678 1
In_241 306426 85874 14213.2666667055 4572308 2138.29558293516 1
In_242 150181 59995 18015.4804350692 8104384 2846.81998025868 1
In_243 189298 66908 16922.2836066955 6929638 2632.42055910525 1
In_244 228878 74040 15765.0064759141 5327684 2308.17763614502 1
In_245 195937 67579 16932.8312361366 6272430 2504.48198236681 1
In_246 459400 98730 13338.8239251721 3772378 1942.26105351469 1
In_247 265974 79620 15077.0905715644 5148460 2269.021815673 1
In_248 385779 96957 12935.4857508242 4192422 2047.54047579041 1
In_249 327556 88430 13975.9817555365 4673142 2161.74512836273 1
In_250 417344 101192 12468.5544551882 4102542 2025.47327802664 1
In_251 374116 94336 13355.2280052055 4184616 2045.63339824124 1
In_252 259292 76826 15684.0487749211 6091558 2468.10818239396 1
In_253 424304 101690 12529.2642856953 3880408 1969.87512294561 1
In_254 205716 69768 16460.9182693432 6302242 2510.42665696491 1
In_255 218032 72094 16048.4553780576 5787750 2405.77430362867 1
In_256 209814 70354 16375.6014870057 5165148 2272.69619615117 1
In_257 354304 93284 13265.5728207882 3059994 1749.2838534669 1
In_258 321894 87742 14021.6395393192 4407948 2099.51137172438 1
In_259 179047 65009 17252.3847988168 5773518 2402.81459958941 1
In_260 317423 87193 14087.7823854036 4600742 2144.93403161962 1
In_261 382403 94949 13334.2576340183 4387980 2094.75058181159 1
In_262 476956 105374 12462.0645997135 2890932 1700.27409555048 1
In_263 667268 124686 10968.0600515814 2803418 1674.34106441908 1
In_264 620869 117307 11806.0044097786 2258702 1502.89786745474 1
In_265 731201 130607 10606.316344789 2542776 1594.60841588147 1
In_266 617301 120595 11219.1873204443 2837650 1684.53257611719 1
In_267 681832 127192 10761.0073640413 2582820 1607.11542833737 1
In_268 261485 79529 14949.5410299568 4989518 2233.72290134654 1
In_269 342351 90055 13853.776511243 4401432 2097.95900817914 1
In_270 292356 82230 14935.7820285805 3802036 1949.88102201134 1
In_271 622098 120702 11262.8051460815 2804580 1674.68803064929 1
In_272 199046 68510 16714.8359722395 5580984 2362.41063323039 1
In_273 249070 76880 15469.8833282498 4941574 2222.9651369286 1
In_274 187616 65960 17222.9996154223 6251652 2500.33037817005 1
In_275 289835 82857 14704.6577705503 4644062 2155.00858466968 1
In_276 255435 77557 15390.1454944812 5308892 2304.10329629555 1
In_277 303172 82514 14947.9730322469 4950120 2224.88651395976 1
In_278 169454 62884 17692.337943121 7373714 2715.45834068579 1
In_279 248446 77384 15260.1605020969 5570606 2360.21312596977 1
In_280 273220 80528 14945.4528009183 3414510 1847.83927872529 1
In_281 215602 70598 16464.9736539911 5595092 2365.39468165463 1
In_282 168467 62159 17856.0038222428 7371376 2715.02780832904 1
In_283 219629 72159 16070.775443629 5636014 2374.0290646915 1
In_284 262665 78137 15331.442435893 4395532 2096.55240812148 1
In_285 316183 85041 14622.3722677279 3965686 1991.4030229966 1
In_286 308822 84050 14738.2397279374 4206282 2050.92223158266 1
In_287 335136 87750 14323.846228827 3770434 1941.76054136446 1
In_288 370779 93603 13462.8243669199 4606054 2146.17194092179 1
In_289 390070 96688 13045.5064699243 5287676 2299.49472710854 1
In_290 278724 82458 14531.2109773101 4427060 2104.05798399189 1
In_291 248128 76406 15539.1141600847 5034566 2243.78385768327 1
In_292 367106 93024 13555.6775143428 4088482 2021.9995054401 1
In_293 562229 114369 11696.1052867882 4138970 2034.44587050135 1
In_294 715180 124986 11122.9665370477 5125072 2263.86218661826 1
In_295 684148 123220 11229.4617923226 2959196 1720.23137978587 1
In_296 423489 97729 13326.3989706317 3940564 1985.08538859163 1
In_297 187362 67232 16728.9085830778 5838686 2416.33731089018 1
In_298 354621 90965 13766.3975600183 4270764 2066.58268646575 1
In_299 308485 85683 14328.3331354348 4772398 2184.58188219165 1
In_300 300831 82765 15008.9562838832 5084172 2254.81085681261 1
Pa_1 15375498 597836 3648.13209456947 1357394 1165.07252993108 2
Pa_2 12601993 544919 3135.01431836917 215238 463.937495790112 2
Pa_3 7627176 416224 4126.92712234968 262062 511.919915611807 2
Pa_4 8460308 434536 4096.27250456306 245190 495.166638617749 2
Pa_5 13611815 565837 4012.53205584472 2123804 1457.3276913584 2
Pa_6 11356091 522591 3178.04587063908 255894 505.859664333894 2
Pa_7 13159188 551558 4045.80999120749 1818764 1348.61558644411 2
Pa_8 8460308 434536 4096.27250456306 245190 495.166638617749 2
Pa_9 2757470 256112 6028.6172264945 1002202 1001.1003945659 2
Pa_10 10802876 511244 3084.7000054269 254608 504.586959799795 2
Pa_11 11955180 511682 4332.99038403059 1356990 1164.89913726468 2
Pa_12 9608548 476558 3489.95469974366 274556 523.980915683005 2
Pa_13 12262342 533468 3909.5253021207 1145306 1070.18970280974 2
Pa_14 12652307 533885 5015.94697205052 5232842 2287.54060073259 2
Pa_15 11551888 501778 4490.55786543333 1428398 1195.15605675577 2
Pa_16 11648922 506258 4351.77063366917 1085802 1042.01823400553 2
Pa_17 14200381 564105 5076.46046962927 6121350 2474.13621290341 2
Pa_18 10677595 486329 3982.03528767469 415666 644.72164536333 2
Pa_19 8825510 446172 3934.41208487072 255934 505.899199445898 2
Pa_20 10716660 485402 3995.52924232463 408552 639.180725616785 2
Pa_21 2318201 232991 6866.44313169361 1144604 1069.86167330174 2
Pa_22 8405586 430494 4081.1500639749 341098 584.035957797121 2
Pa_23 7635399 400889 4685.49132889521 337366 580.832161643964 2
Pa_24 8480677 447641 3690.27447685154 273270 522.752331415174 2
Pa_25 10234385 473653 3899.21737898374 312522 559.036671426839 2
Pa_26 12944111 553573 3130.5382699334 231016 480.641238347273 2
Pa_27 2541925 240325 6811.90838502391 938558 968.792031346253 2
Pa_28 5174654 342780 4826.25301711056 419290 647.526061251592 2
Pa_29 8848329 436071 4348.09708179504 377386 614.317507482898 2
Pa_30 13772819 570449 3367.46012485292 396434 629.630050108792 2
Pa_31 12659165 521127 6589.4957446628 15909232 3988.63786272958 2
Pa_32 6553962 370240 4859.02884309258 417408 646.071203506239 2
Pa_33 9772882 473220 3774.35399100646 243270 493.224087003058 2
Pa_34 14467654 546086 8807.34023543436 45753092 6764.10319258954 2
Pa_35 12523005 545981 3686.8326983098 1103328 1050.39421171292 2
Pa_36 8813001 439829 4541.38280316238 663176 814.356187426608 2
Pa_37 4964850 338348 4888.99981191857 401640 633.750739644539 2
Pa_38 7914645 417515 4342.26131535866 289216 537.788062344266 2
Pa_39 3565240 290508 5355.14044107019 593490 770.383021619765 2
Pa_40 2700586 249482 6475.86093325907 737350 858.690864048291 2
Pa_41 14968523 606797 2706.9725609855 251664 501.66124028073 2
Pa_42 7914263 419617 4166.30221862738 306268 553.414853432757 2
Pa_43 5569306 349630 4891.99337641224 394296 627.92993239692 2
Pa_44 7520684 404578 4407.78733213255 305930 553.109392435167 2
Pa_45 7603081 418549 3964.19898306552 258514 508.442720471048 2
Pa_46 11821629 533323 3175.21829176419 264564 514.357852083547 2
Pa_47 6055738 355434 5041.25467774533 422222 649.786118657516 2
Pa_48 12399330 536260 3625.38576125468 420130 648.174359258371 2
Pa_49 4929072 324066 5334.29571637637 495726 704.078120665598 2
Pa_50 3406445 271865 6347.50633590722 745704 863.541545034169 2
Pa_51 2404988 227028 7898.8741098197 2766852 1663.38570391837 2
Pa_52 9870230 463818 3980.56044491688 276586 525.914441710817 2
Pa_53 14336530 578486 3339.38525479082 438312 662.051357524475 2
Pa_54 9577443 456233 4385.89418917689 407728 638.535825150007 2
Pa_55 12747626 538272 3604.99924042566 440294 663.546531902624 2
Pa_56 11166163 478131 6420.00760503409 12160446 3487.18310388199 2
Pa_57 12421024 522854 5583.07572668882 8310670 2882.82326895008 2
Pa_58 6882781 386317 4574.08581070147 349732 591.381433594258 2
Pa_59 9987170 454408 5492.81734248624 4124340 2030.84711389115 2
Pa_60 9963801 409013 12605.067120229 106508398 10320.2905966838 2
Pa_61 3497022 283930 5703.43800893167 659162 811.887923299762 2
Pa_62 11097327 480587 7154.67607175826 19116432 4372.23421147587 2
Pa_63 12671644 484624 8434.03768411984 32450108 5696.49962696391 2
Pa_64 12105621 502269 7656.9108241393 27297408 5224.69214404064 2
Pa_65 9622061 440699 7673.95709390925 22484836 4741.81779489681 2
Pa_66 10568258 456070 7262.40408226568 18074774 4251.44375477319 2
Pa_67 11509493 517799 3871.79755128002 1037752 1018.70113379735 2
Pa_68 11810339 503285 6286.02321477751 12557372 3543.63824338772 2
Pa_69 10396359 483347 5095.13613744884 4555438 2134.34720699328 2
Pa_70 8117255 332041 18526.7854701143 285259086 16889.6147380572 2
Pa_71 2736610 250102 6799.46830135414 1674420 1293.99381760502 2
Pa_72 11046971 492743 5767.8496787548 8522872 2919.39582790686 2
Pa_73 2500131 238529 6546.22050128856 1054130 1026.70833248786 2
Pa_74 9666409 461519 4022.838094248 248718 498.71635224845 2
Pa_75 12124565 501159 7430.5389311457 22391814 4731.99894336421 2
Pa_76 11046271 445975 9622.9760174442 47639436 6902.13271387909 2
Pa_77 11693941 511089 4673.78837895852 2839884 1685.19553761574 2
Pa_78 4172122 295908 5850.65593549057 658588 811.534349242224 2
Pa_79 8430026 434408 4165.95615583937 319056 564.850422678429 2
Pa_80 5974779 361553 4684.73169456421 383562 619.323824828336 2
Pa_81 13444389 553871 3800.29673988675 946852 973.063204524763 2
Pa_82 10733113 497969 3611.88441641431 243222 493.175425178506 2
Pa_83 10325422 480098 3681.82934719075 227202 476.657109461298 2
Pa_84 10382567 462691 4192.3817497257 256990 506.941811256479 2
Pa_85 11751801 481943 6175.18117182878 8488852 2913.56345391687 2
Pa_86 13656179 543319 3967.82082082687 896982 947.091336672446 2
Pa_87 12008850 521596 4273.02855361626 1834328 1354.37365597534 2
Pa_88 5228528 338260 4936.79897975886 496856 704.880131653602 2
Pa_89 13657736 535990 6017.80975064647 11182466 3344.01943774255 2
Pa_90 10888602 496522 4917.72217750795 3981094 1995.26790181168 2
Pa_91 3843171 289649 5825.03347092594 644090 802.552178989005 2
Pa_92 12512440 519110 6110.41605569831 11842148 3441.24221757202 2
Pa_93 6637957 382723 4489.73922190255 327802 572.539954937645 2
Pa_94 11852805 508507 4926.57721532661 3757438 1938.41120508524 2
Pa_95 15269063 572249 5771.19448770434 10999304 3316.5198627477 2
Pa_96 10904203 485975 5087.28543345609 3484128 1866.58190283738 2
Pa_97 10494269 479923 5114.41330338699 3859860 1964.65264105388 2
Pa_98 12363317 523477 5021.70581101251 4849018 2202.04859165278 2
Pa_99 8846860 441162 4003.72458578592 248422 498.419502026155 2
Pa_100 12165812 528236 3927.57659998998 981580 990.747192779268 2
Pa_101 8378372 428450 4533.36773428222 606584 778.835027460887 2
Pa_102 12676138 535768 3716.43466524343 490130 700.092850984782 2
Pa_103 10710182 474174 5444.75639083151 4851872 2202.69652925681 2
Pa_104 2961408 247426 6862.0723381464 1187616 1089.77795903569 2
Pa_105 11943443 525853 3638.47666041455 504258 710.111258888352 2
Pa_106 9590694 466704 3825.43209375601 331908 576.114571938603 2
Pa_107 12861450 530818 4339.14254634572 1709614 1307.52208394352 2
Pa_108 5690301 355223 4814.8060312596 380660 616.976498742051 2
Pa_109 6519098 383088 4421.07658854168 308258 555.209870229267 2
Pa_110 11964765 514483 3962.86932978327 661934 813.593264475561 2
Pa_111 12998910 541188 4147.25551936446 1549632 1244.84215866912 2
Pa_112 12488690 529322 4007.31562840596 964068 981.869645115888 2
Pa_113 10497823 469881 7284.97346239353 19988308 4470.82855855601 2
Pa_114 9687395 450241 5572.45514122365 4517406 2125.41901751161 2
Pa_115 13129354 541772 4286.84935869831 1933044 1390.33952687824 2
Pa_116 11800880 511554 4352.87216271234 1500290 1224.8632576741 2
Pa_117 4883672 319222 5473.31070449999 626806 791.710805787063 2
Pa_118 11888494 519454 3674.41688480647 356026 596.679143258753 2
Pa_119 4254682 304166 5540.67297579364 548736 740.767169898883 2
Pa_120 11360789 503723 3987.78581264426 659508 812.10097894289 2
Pa_121 4123114 302084 5457.47972419657 579000 760.920495189872 2
Pa_122 4901024 318970 5511.3297741047 653788 808.571580010082 2
Pa_123 7089221 395745 4397.08068521917 442158 664.949622151934 2
Pa_124 8557461 438157 4054.15226871846 306006 553.178090672434 2
Pa_125 9440678 460186 3902.97040282095 385088 620.554590668702 2
Pa_126 12219201 530727 3357.91704172507 252956 502.947313344052 2
Pa_127 13573743 550349 4056.20166504984 1474214 1214.17214594966 2
Pa_128 4153589 303387 5513.50554940633 541794 736.066573076104 2
Pa_129 2221716 221528 7489.7800122588 1510268 1228.92961555982 2
Pa_130 9460684 457366 3814.60483334651 409898 640.23277017035 2
Pa_131 10871394 492534 4667.98952176799 2444740 1563.56643606852 2
Pa_132 12610723 520517 5641.24460377174 8364742 2892.18637020507 2
Pa_133 2222621 216141 8248.0422158131 2982306 1726.93543596743 2
Pa_134 2418842 230620 7283.60793100279 1346556 1160.41199580149 2
Pa_135 11395351 507369 4741.35614557533 3202560 1789.5697807015 2
Pa_136 10203471 464777 5056.72197495647 2947564 1716.84711025764 2
Pa_137 12503489 513091 6024.25678473011 10643596 3262.45245176079 2
Pa_138 13236944 527094 5889.0334878208 9838454 3136.63099519213 2
Pa_139 12966269 504025 8380.0631567505 35434518 5952.68998016863 2
Pa_140 12530596 495172 7487.10236995756 22659010 4760.14810693953 2
Pa_141 6066858 372228 4377.28018611997 387842 622.769620325205 2
Pa_142 4451113 320019 5050.08658600377 510720 714.646765892073 2
Pa_143 13491358 533722 6331.75493804158 14031104 3745.81152755982 2
Pa_144 14427257 572521 3674.87955093563 854148 924.201276779036 2
Pa_145 13909607 535551 7207.66245281706 21724920 4660.99989272688 2
Pa_146 4514959 303311 5829.64142341513 588292 767.001955668954 2
Pa_147 14589428 565864 4109.83218056785 1898872 1377.99564585669 2
Pa_148 13538128 545568 4990.29365884228 5062878 2250.08399843206 2
Pa_149 5323521 348963 4668.84043531056 429092 655.051143041519 2
Pa_150 4052627 301079 5404.82984249162 671324 819.343639750746 2
Pa_151 13350298 538614 4725.55929809587 3087016 1756.9906089675 2
Pa_152 14159990 526486 8334.03545526381 34862172 5904.41970052942 2
Pa_153 11378095 452989 10410.6275426069 62807392 7925.11148186573 2
Pa_154 11613614 469810 8848.0713921751 37853678 6152.53427458962 2
Pa_155 9788945 463139 5270.48294637246 4213464 2052.6724044523 2
Pa_156 9246438 459390 3715.48803220542 278068 527.321533791291 2
Pa_157 8646612 451564 3631.94503613104 244240 494.206434599955 2
Pa_158 7028567 405667 3947.25605708066 348482 590.323640048406 2
Pa_159 12862452 458002 14037.4637559834 150302514 12259.7925757331 2
Pa_160 13158658 522858 7455.73411632411 25229798 5022.92723419322 2
Pa_161 12524022 508642 7460.04684568929 24588556 4958.68490630328 2
Pa_162 6138393 371763 4462.26942881804 345040 587.40105549786 2
Pa_163 13382437 550373 4504.62026035148 3102642 1761.4318039595 2
Pa_164 12911107 534981 5174.96891416152 5768082 2401.68315978607 2
Pa_165 13309191 502037 9053.34995632799 43562674 6600.20257264881 2
Pa_166 12594386 501004 8554.12333721178 37706742 6140.5815685487 2
Pa_167 12933508 454678 12971.2308328418 118827362 10900.7963929247 2
Pa_168 10999656 504948 3622.54913464728 308068 555.03873738686 2
Pa_169 9947496 467182 4706.03216411937 1732554 1316.26517085274 2
Pa_170 11519540 496084 6971.14352447617 19549036 4421.42918070617 2
Pa_171 8626361 449257 3654.85308771844 267960 517.648529409676 2
Pa_172 4095898 306184 5234.28477530309 552314 743.178309694248 2
Pa_173 10059606 451134 8414.62707220071 32506902 5701.48243880484 2
Pa_174 7198184 409338 3908.39121338023 362556 602.126232612398 2
Pa_175 10469478 420398 13141.0637997612 122118272 11050.7136421138 2
Pa_176 10800052 490352 3920.74528309283 404622 636.099048890973 2
Pa_177 7194614 410852 3956.45525672915 303542 550.94645837867 2
Pa_178 13005150 527336 6629.83500566487 17170496 4143.72972091569 2
Pa_179 8674828 425836 6106.65472984931 6525898 2554.58372342736 2
Pa_180 11758814 487904 7725.69218395473 25895312 5088.74365634584 2
Pa_181 2685147 249587 6430.86758573248 879716 937.931767241093 2
Pa_182 8672818 436164 4123.77998936444 264468 514.264523372943 2
Pa_183 8788083 440003 4144.15664959277 362298 601.911953694226 2
Pa_184 2152874 220684 7515.3239293629 1593640 1262.39455005161 2
Pa_185 12924275 513839 8012.2156594479 30685192 5539.42163045927 2
Pa_186 6946595 395961 4274.39072960339 306062 553.228704967485 2
Pa_187 10535082 449280 9361.57813664181 45343550 6733.76195005437 2
Pa_188 12646186 489674 9997.41845912752 60170974 7756.99516565532 2
Pa_189 10905542 493558 3732.27466122767 275124 524.522640121473 2
Pa_190 10667664 458782 8117.82650717702 27570534 5250.76508710874 2
Pa_191 10470833 403673 15329.8518634589 180826358 13447.1691444705 2
Pa_192 8927512 453226 3728.66358554502 283922 532.843316557504 2
Pa_193 12636281 534229 4296.23728782654 2063510 1436.4922554612 2
Pa_194 12111518 485644 9489.22503522837 51679838 7188.86903483434 2
Pa_195 14530064 576582 5268.69072201519 8236998 2870.01707311995 2
Pa_196 3215849 271769 6106.16131154226 826048 908.871828147402 2
Pa_197 14111151 560521 5319.36239615929 7830930 2798.37988843545 2
Pa_198 12032370 531060 3571.0022886624 416782 645.586555002503 2
Pa_199 2591779 240861 6828.52128111151 947376 973.332420090896 2
Pa_200 8799394 453130 3654.08129550542 271176 520.745619280662 2
Pa_201 10042935 444535 8166.48157820595 27267700 5221.84833176913 2
Pa_202 12069830 521248 4077.61277284596 1051916 1025.62956275646 2
Pa_203 10992621 503967 3495.60299121564 238236 488.094253192967 2
Pa_204 11940949 520599 3930.90920704462 862128 928.508481382911 2
Pa_205 2532845 238097 7106.42533134898 1373320 1171.88736660141 2
Pa_206 8552700 433802 4826.93468707981 1746286 1321.47114989318 2
Pa_207 10612392 490616 3605.84617146144 221506 470.64423931458 2
Pa_208 9383051 455805 3985.75575339324 263628 513.44717352421 2
Pa_209 11201091 499805 3976.88853240846 471678 686.788176951234 2
Pa_210 8085670 435692 3666.23083078778 359840 599.866651848559 2
Pa_211 3849467 292623 6233.37363182642 1123768 1060.07924232106 2
Pa_212 5822890 345564 5284.00187041496 414678 643.954967369614 2
Pa_213 12561569 531637 4006.50890020053 1063606 1031.31275566629 2
Pa_214 11198274 486134 5911.28862094991 8371596 2893.37104430109 2
Pa_215 12525585 490907 9963.25532157056 60762860 7795.05355979034 2
Pa_216 10739730 483290 5789.5913777745 8203358 2864.15048487331 2
Pa_217 10507016 470932 5389.6203349836 4460364 2111.95738593372 2
Pa_218 12103784 507836 5247.00863123334 4860608 2204.67866139263 2
Pa_219 11993876 519342 4037.69145829255 1026992 1013.40613773551 2
Pa_220 10551673 466893 5684.50902140875 4648956 2156.14377999242 2
Pa_221 7039409 399395 4230.89920444663 297770 545.68305819404 2
Pa_222 3489816 271446 6570.61735153716 1036976 1018.32018540339 2
Pa_223 13823407 551435 4467.08213981717 2575918 1604.96666632052 2
Pa_224 2203228 211220 9653.04803930686 11224444 3350.29013668966 2
Pa_225 7105070 402092 4207.51466833895 311704 558.304576373864 2
Pa_226 6658297 382449 4593.34311476457 322440 567.838005068347 2
Pa_227 3010355 259225 6301.21022166532 790842 889.292977595123 2
Pa_228 11199566 485924 7239.62642547533 20998620 4582.42512213784 2
Pa_229 12429215 511503 7577.89773467906 27022100 5198.2785612162 2
Pa_230 11945123 462679 11311.8156777905 83301122 9126.94483384226 2
Pa_231 12690946 508328 7731.77347126595 27189654 5214.36995235282 2
Pa_232 13093335 508737 8918.43363730479 44977898 6706.55634435438 2
Pa_233 11658774 454652 10753.3694071186 70441116 8392.92058821004 2
Pa_234 13356164 531964 7552.55209448557 28688806 5356.19323773891 2
Pa_235 6631707 384961 4376.11554455148 297574 545.503437202737 2
Pa_236 12627819 445837 13994.146451161 146624730 12108.8698894653 2
Pa_237 9623141 435929 8694.36221957254 35028804 5918.51366476415 2
Pa_238 7898360 309638 20248.4547998406 347765578 18648.4738785778 2
Pa_239 9477805 387455 14939.4388136144 168533028 12982.0271144379 2
Pa_240 12082305 449787 12503.2829665445 109613240 10469.6341865416 2
Pa_241 11968031 531999 3341.09897663922 243064 493.015212747031 2
Pa_242 7701325 395403 7640.81745589474 17746748 4212.68892751411 2
Pa_243 9030566 391900 13062.5837855679 114776072 10713.359510443 2
Pa_244 9949128 409008 13944.3784928041 142431614 11934.471668239 2
Pa_245 11211599 499113 4628.85458122308 1819402 1348.85210456892 2
Pa_246 12145521 521939 3816.23017299243 539338 734.396350753461 2
Pa_247 8076660 323646 19661.2931012746 325653174 18045.8630716295 2
Pa_248 11829102 473640 10738.627882249 74747744 8645.67776406223 2
